session_id,user_id,timestamp,traffic_source,device_type,country,product_category,visited_site,viewed_product,added_to_cart,initiated_checkout,completed_purchase,page_views,session_duration_sec,cart_value,revenue,timestamp_parsed,hour_of_day,day_of_week,day_name,is_weekend,is_bounce,cart_abandoned,checkout_abandoned
SES_001560,USER_505,2025-12-02T00:38:14.372Z,Google,Unknown,Unknown,Books,1,1,0,0,0,14,401.0,0.0,0.0,2025-12-02 00:38:14.372000+00:00,0,1,Tuesday,0,0,0,0
SES_001561,USER_1561,2025-12-28T16:57:25.195Z,Organic Search,Mobile,Australia,Electronics,1,1,0,0,0,2,2800.5,0.0,0.0,2025-12-28 16:57:25.195000+00:00,16,6,Sunday,1,0,0,0
SES_001562,USER_1238,2025-12-03T05:33:29.156Z,Instagram,Mobile,France,N/A,1,0,0,0,0,2,518.0,0.0,0.0,2025-12-03 05:33:29.156000+00:00,5,2,Wednesday,0,0,0,0
SES_001563,USER_1957,2025-12-10T14:18:20.806Z,Email,Desktop,USA,N/A,1,0,0,0,0,2,898.0,0.0,0.0,2025-12-10 14:18:20.806000+00:00,14,2,Wednesday,0,0,0,0
SES_001564,USER_822,2025-12-27T18:03:37.435Z,Google,Tablet,USA,Electronics,1,1,1,1,1,5,386.0,324.57,368.68,2025-12-27 18:03:37.435000+00:00,18,5,Saturday,1,0,0,0
SES_001565,USER_973,2025-12-07T14:12:19.254Z,Instagram,Desktop,India,N/A,1,0,0,0,0,1,736.0,0.0,0.0,2025-12-07 14:12:19.254000+00:00,14,6,Sunday,1,0,0,0
SES_001566,USER_252,2025-12-25T12:25:58.599Z,Organic Search,Mobile,UK,Electronics,1,1,0,0,0,14,1479.0,0.0,0.0,2025-12-25 12:25:58.599000+00:00,12,3,Thursday,0,0,0,0
SES_001567,USER_1851,2025-12-24T04:32:01.896Z,Direct,Mobile,France,Beauty,1,1,0,0,0,6,843.0,0.0,0.0,2025-12-24 04:32:01.896000+00:00,4,2,Wednesday,0,0,0,0
SES_001568,USER_1393,2025-12-14T20:31:40.316Z,Instagram,Desktop,Australia,Toys,1,1,1,1,1,15,1585.0,128.05,231.25,2025-12-14 20:31:40.316000+00:00,20,6,Sunday,1,0,0,0
SES_001569,USER_1569,2024-12-16T12:00:00.000Z,Google,Desktop,USA,Electronics,1,1,0,0,0,3,2800.5,0.0,0.0,2024-12-16 12:00:00+00:00,12,0,Monday,0,0,0,0
SES_001570,USER_592,2025-12-05T05:22:28.523Z,Organic Search,Mobile,France,N/A,1,0,0,0,0,3,335.0,0.0,0.0,2025-12-05 05:22:28.523000+00:00,5,4,Friday,0,0,0,0
SES_001571,USER_1617,2025-12-31T22:57:44.869Z,Google,Tablet,UK,N/A,1,0,0,0,0,3,1312.0,0.0,0.0,2025-12-31 22:57:44.869000+00:00,22,2,Wednesday,0,0,0,0
SES_001572,USER_1572,2025-12-29T08:09:38.286Z,Google,Desktop,Canada,Fashion,1,1,0,0,0,6,542.0,0.0,0.0,2025-12-29 08:09:38.286000+00:00,8,0,Monday,0,0,0,0
SES_001573,USER_1573,2025-12-15T16:36:16.826Z,Facebook,Desktop,UK,N/A,1,0,0,0,0,3,1073.0,0.0,0.0,2025-12-15 16:36:16.826000+00:00,16,0,Monday,0,0,0,0
SES_001574,USER_1574,2025-12-19T19:36:39.789Z,Referral,Mobile,USA,N/A,1,0,0,0,0,2,375.0,0.0,0.0,2025-12-19 19:36:39.789000+00:00,19,4,Friday,0,0,0,0
SES_001575,USER_1575,2025-12-19T20:06:08.530Z,Facebook,Tablet,Canada,Toys,1,1,0,0,0,9,774.0,0.0,0.0,2025-12-19 20:06:08.530000+00:00,20,4,Friday,0,0,0,0
SES_001576,USER_722,2025-12-28T17:10:38.008Z,Facebook,Mobile,France,Books,1,1,0,0,0,10,725.0,0.0,0.0,2025-12-28 17:10:38.008000+00:00,17,6,Sunday,1,0,0,0
SES_001577,USER_1577,2025-12-25T13:09:19.039Z,Facebook,Tablet,Australia,N/A,1,0,0,0,0,2,1204.0,0.0,0.0,2025-12-25 13:09:19.039000+00:00,13,3,Thursday,0,0,0,0
SES_001578,USER_1578,2025-12-30T03:19:31.285Z,Facebook,Unknown,India,N/A,1,0,0,0,0,2,1400.0,0.0,0.0,2025-12-30 03:19:31.285000+00:00,3,1,Tuesday,0,0,0,0
SES_001579,USER_1579,2025-12-01T23:25:10.314Z,Google,Tablet,Australia,Sports,1,1,1,1,1,12,1269.0,183.94,332.89,2025-12-01 23:25:10.314000+00:00,23,0,Monday,0,0,0,0
SES_001580,USER_1580,2025-12-13T05:30:58.851Z,Google,Tablet,USA,N/A,1,0,0,0,0,1,509.0,0.0,0.0,2025-12-13 05:30:58.851000+00:00,5,5,Saturday,1,0,0,0
SES_001581,USER_1581,2025-12-03T13:27:38.010Z,Google,Desktop,Canada,Toys,1,1,0,0,0,15,975.0,0.0,0.0,2025-12-03 13:27:38.010000+00:00,13,2,Wednesday,0,0,0,0
SES_001582,USER_1285,2025-12-01T01:39:34.229Z,Direct,Mobile,UK,Uncategorized,1,1,0,0,0,11,103.0,0.0,0.0,2025-12-01 01:39:34.229000+00:00,1,0,Monday,0,0,0,0
SES_001583,USER_1084,2025-12-06T10:28:35.698Z,Direct,Unknown,USA,Sports,1,1,1,1,1,5,1231.0,174.33,61.98,2025-12-06 10:28:35.698000+00:00,10,5,Saturday,1,0,0,0
SES_001584,USER_1584,2025-12-14T14:11:07.529Z,Direct,Mobile,India,Home & Garden,1,1,0,0,0,15,967.0,0.0,0.0,2025-12-14 14:11:07.529000+00:00,14,6,Sunday,1,0,0,0
SES_001585,USER_1585,2025-12-24T13:01:15.927Z,Instagram,Mobile,Australia,N/A,1,0,0,0,0,1,610.0,0.0,0.0,2025-12-24 13:01:15.927000+00:00,13,2,Wednesday,0,0,0,0
SES_001586,USER_1586,2025-12-02T05:10:03.335Z,Google,Desktop,USA,N/A,1,0,0,0,0,3,286.0,0.0,0.0,2025-12-02 05:10:03.335000+00:00,5,1,Tuesday,0,0,0,0
SES_001587,USER_1587,2025-12-15T05:04:29.468Z,Facebook,Desktop,Unknown,N/A,1,0,0,0,0,3,1707.0,0.0,0.0,2025-12-15 05:04:29.468000+00:00,5,0,Monday,0,0,0,0
SES_001588,USER_1588,2025-12-05T15:30:33.338Z,Referral,Tablet,USA,Sports,1,1,1,0,0,8,818.0,47.98,0.0,2025-12-05 15:30:33.338000+00:00,15,4,Friday,0,0,1,0
SES_001589,USER_1589,2025-12-15T10:59:11.914Z,Email,Unknown,Canada,N/A,1,0,0,0,0,2,329.0,0.0,0.0,2025-12-15 10:59:11.914000+00:00,10,0,Monday,0,0,0,0
SES_001590,USER_1185,2025-12-21T07:25:16.415Z,Organic Search,Unknown,USA,N/A,1,0,0,0,0,2,1751.0,0.0,0.0,2025-12-21 07:25:16.415000+00:00,7,6,Sunday,1,0,0,0
SES_001591,USER_1591,2025-12-27T01:51:20.384Z,Instagram,Desktop,USA,Fashion,1,1,0,0,0,8,1453.0,0.0,0.0,2025-12-27 01:51:20.384000+00:00,1,5,Saturday,1,0,0,0
SES_001592,USER_1608,2025-12-09T03:06:50.026Z,Email,Desktop,Australia,Uncategorized,1,1,0,0,0,15,890.0,0.0,0.0,2025-12-09 03:06:50.026000+00:00,3,1,Tuesday,0,0,0,0
SES_001593,USER_1593,2025-12-19T00:20:01.798Z,Email,Desktop,UK,Home & Garden,1,1,1,1,1,11,1294.0,135.25,408.93,2025-12-19 00:20:01.798000+00:00,0,4,Friday,0,0,0,0
SES_001594,USER_535,2025-12-21T07:34:35.142Z,Google,Unknown,USA,Books,1,1,0,0,0,15,2800.5,0.0,0.0,2025-12-21 07:34:35.142000+00:00,7,6,Sunday,1,0,0,0
SES_001595,USER_1595,2025-12-24T07:10:09.054Z,Instagram,Unknown,USA,Toys,1,1,1,1,1,9,493.0,95.9,497.38,2025-12-24 07:10:09.054000+00:00,7,2,Wednesday,0,0,0,0
SES_001596,USER_1596,2025-12-22T20:11:28.878Z,Instagram,Mobile,Canada,N/A,1,0,0,0,0,1,1487.0,0.0,0.0,2025-12-22 20:11:28.878000+00:00,20,0,Monday,0,0,0,0
SES_001597,USER_1597,2025-12-13T03:12:41.725Z,Direct,Mobile,India,Books,1,1,1,1,1,14,1434.0,441.89,0.0,2025-12-13 03:12:41.725000+00:00,3,5,Saturday,1,0,0,0
SES_001598,USER_1598,2025-12-10T11:36:30.177Z,Direct,Mobile,USA,Home & Garden,1,1,1,1,1,14,214.0,175.62,443.9,2025-12-10 11:36:30.177000+00:00,11,2,Wednesday,0,0,0,0
SES_001599,USER_1599,2025-12-18T20:21:58.793Z,Organic Search,Mobile,USA,Sports,1,1,1,0,0,2,539.0,354.83,0.0,2025-12-18 20:21:58.793000+00:00,20,3,Thursday,0,0,1,0
SES_001600,USER_1623,2025-12-15T23:32:49.511Z,Email,Mobile,USA,Uncategorized,1,1,1,1,1,8,1483.0,34.88,225.17,2025-12-15 23:32:49.511000+00:00,23,0,Monday,0,0,0,0
SES_001601,USER_1601,2025-12-29T05:58:51.705Z,Instagram,Tablet,Unknown,Electronics,1,1,0,0,0,12,773.0,0.0,0.0,2025-12-29 05:58:51.705000+00:00,5,0,Monday,0,0,0,0
SES_001602,USER_870,2025-12-18T05:28:48.554Z,Direct,Tablet,Germany,Fashion,1,1,0,0,0,1,1372.0,0.0,0.0,2025-12-18 05:28:48.554000+00:00,5,3,Thursday,0,0,0,0
SES_001603,USER_1898,2025-12-12T13:57:52.801Z,Facebook,Tablet,France,N/A,1,0,0,0,0,2,1777.0,0.0,0.0,2025-12-12 13:57:52.801000+00:00,13,4,Friday,0,0,0,0
SES_001604,USER_1604,2025-12-05T06:14:41.597Z,Google,Mobile,France,N/A,1,0,0,0,0,2,1803.0,0.0,0.0,2025-12-05 06:14:41.597000+00:00,6,4,Friday,0,0,0,0
SES_001605,USER_1605,2025-12-04T00:59:21.939Z,Facebook,Mobile,UK,N/A,1,0,0,0,0,3,850.0,0.0,0.0,2025-12-04 00:59:21.939000+00:00,0,3,Thursday,0,0,0,0
SES_001606,USER_1047,2025-12-06T21:29:21.763Z,Instagram,Desktop,France,Home & Garden,1,1,0,0,0,15,855.0,0.0,0.0,2025-12-06 21:29:21.763000+00:00,21,5,Saturday,1,0,0,0
SES_001607,USER_1565,2025-12-21T05:33:57.313Z,Referral,Mobile,Germany,N/A,1,0,0,0,0,1,2601.0,0.0,0.0,2025-12-21 05:33:57.313000+00:00,5,6,Sunday,1,0,0,0
SES_001608,USER_1608,2025-12-21T19:27:50.466Z,Direct,Mobile,Germany,N/A,1,0,0,0,0,3,1467.0,0.0,0.0,2025-12-21 19:27:50.466000+00:00,19,6,Sunday,1,0,0,0
SES_001609,USER_1609,2025-12-03T17:38:22.532Z,Referral,Desktop,Australia,Toys,1,1,0,0,0,6,790.0,0.0,0.0,2025-12-03 17:38:22.532000+00:00,17,2,Wednesday,0,0,0,0
SES_001610,USER_1610,2025-12-31T06:04:15.955Z,Facebook,Unknown,USA,N/A,1,0,0,0,0,3,884.0,0.0,0.0,2025-12-31 06:04:15.955000+00:00,6,2,Wednesday,0,0,0,0
SES_001611,USER_1611,2024-12-16T12:00:00.000Z,Organic Search,Tablet,UK,N/A,1,0,0,0,0,3,2800.5,0.0,0.0,2024-12-16 12:00:00+00:00,12,0,Monday,0,0,0,0
SES_001612,USER_1612,2025-12-08T05:28:30.184Z,Email,Mobile,USA,Uncategorized,1,1,0,0,0,9,249.0,0.0,0.0,2025-12-08 05:28:30.184000+00:00,5,0,Monday,0,0,0,0
SES_001613,USER_1613,2025-12-19T10:02:49.369Z,Google,Mobile,Australia,Books,1,1,0,0,0,4,1148.0,0.0,0.0,2025-12-19 10:02:49.369000+00:00,10,4,Friday,0,0,0,0
SES_001614,USER_1614,2025-12-18T20:45:49.521Z,Google,Mobile,Australia,N/A,1,0,0,0,0,1,948.0,0.0,0.0,2025-12-18 20:45:49.521000+00:00,20,3,Thursday,0,0,0,0
SES_001615,USER_408,2025-12-16T23:44:46.535Z,Google,Desktop,France,N/A,1,0,0,0,0,3,272.0,0.0,0.0,2025-12-16 23:44:46.535000+00:00,23,1,Tuesday,0,0,0,0
SES_001616,USER_1616,2025-12-02T07:44:41.491Z,Email,Mobile,Australia,Fashion,1,1,1,1,1,8,1496.0,317.53,426.21,2025-12-02 07:44:41.491000+00:00,7,1,Tuesday,0,0,0,0
SES_001617,USER_1617,2025-12-23T12:41:56.355Z,Referral,Desktop,France,Home & Garden,1,1,0,0,0,4,875.0,0.0,0.0,2025-12-23 12:41:56.355000+00:00,12,1,Tuesday,0,0,0,0
SES_001618,USER_689,2025-12-19T09:20:39.014Z,Google,Desktop,USA,Books,1,1,0,0,0,14,133.0,0.0,0.0,2025-12-19 09:20:39.014000+00:00,9,4,Friday,0,0,0,0
SES_001619,USER_1619,2025-12-13T01:34:39.198Z,Email,Mobile,USA,Toys,1,1,1,0,0,14,1206.0,0.0,0.0,2025-12-13 01:34:39.198000+00:00,1,5,Saturday,1,0,1,0
SES_001620,USER_1620,2025-12-10T21:49:13.791Z,Email,Desktop,UK,Sports,1,1,0,0,0,6,1673.0,0.0,0.0,2025-12-10 21:49:13.791000+00:00,21,2,Wednesday,0,0,0,0
SES_001621,USER_1621,2025-12-04T02:23:31.420Z,Instagram,Mobile,USA,Beauty,1,1,0,0,0,4,788.0,0.0,0.0,2025-12-04 02:23:31.420000+00:00,2,3,Thursday,0,0,0,0
SES_001622,USER_1622,2025-12-12T23:43:07.985Z,Email,Unknown,UK,N/A,1,0,0,0,0,1,450.0,0.0,0.0,2025-12-12 23:43:07.985000+00:00,23,4,Friday,0,0,0,0
SES_001623,USER_1889,2025-12-22T18:07:01.738Z,Email,Mobile,USA,Fashion,1,1,1,1,1,6,360.0,438.35,57.57,2025-12-22 18:07:01.738000+00:00,18,0,Monday,0,0,0,0
SES_001624,USER_466,2025-12-11T06:10:57.405Z,Email,Desktop,USA,Sports,1,1,1,1,1,3,1066.0,472.32,282.1,2025-12-11 06:10:57.405000+00:00,6,3,Thursday,0,0,0,0
SES_001625,USER_1625,2025-12-23T08:05:08.185Z,Email,Desktop,Germany,Beauty,1,1,0,0,0,7,2601.0,0.0,0.0,2025-12-23 08:05:08.185000+00:00,8,1,Tuesday,0,0,0,0
SES_001626,USER_1626,2025-12-31T16:38:03.294Z,Google,Unknown,Canada,Electronics,1,1,0,0,0,15,1645.0,0.0,0.0,2025-12-31 16:38:03.294000+00:00,16,2,Wednesday,0,0,0,0
SES_001627,USER_1627,2025-12-08T04:12:34.917Z,Instagram,Tablet,USA,Electronics,1,1,0,0,0,4,1065.0,0.0,0.0,2025-12-08 04:12:34.917000+00:00,4,0,Monday,0,0,0,0
SES_001628,USER_1628,2025-12-17T08:56:53.696Z,Email,Desktop,Germany,Uncategorized,1,1,0,0,0,3,663.0,0.0,0.0,2025-12-17 08:56:53.696000+00:00,8,2,Wednesday,0,0,0,0
SES_001629,USER_1629,2025-12-27T04:56:36.066Z,Email,Tablet,USA,Electronics,1,1,0,0,0,4,1204.0,0.0,0.0,2025-12-27 04:56:36.066000+00:00,4,5,Saturday,1,0,0,0
SES_001630,USER_1630,2025-12-23T10:54:45.813Z,Instagram,Tablet,Germany,Fashion,1,1,0,0,0,1,1102.0,0.0,0.0,2025-12-23 10:54:45.813000+00:00,10,1,Tuesday,0,0,0,0
SES_001631,USER_134,2025-12-21T00:46:53.612Z,Email,Desktop,Unknown,Electronics,1,1,1,0,0,8,270.0,461.72,0.0,2025-12-21 00:46:53.612000+00:00,0,6,Sunday,1,0,1,0
SES_001632,USER_1632,2025-12-29T20:18:13.917Z,Direct,Mobile,USA,Fashion,1,1,0,0,0,14,1771.0,0.0,0.0,2025-12-29 20:18:13.917000+00:00,20,0,Monday,0,0,0,0
SES_001633,USER_1633,2025-12-27T12:08:26.049Z,Organic Search,Unknown,Germany,Books,1,1,0,0,0,5,616.0,0.0,0.0,2025-12-27 12:08:26.049000+00:00,12,5,Saturday,1,0,0,0
SES_001634,USER_1717,2025-12-14T16:06:19.708Z,Email,Mobile,India,Electronics,1,1,0,0,0,12,1536.0,0.0,0.0,2025-12-14 16:06:19.708000+00:00,16,6,Sunday,1,0,0,0
SES_001635,USER_1635,2025-12-24T10:50:21.978Z,Email,Desktop,USA,Beauty,1,1,1,0,0,14,257.0,162.76,0.0,2025-12-24 10:50:21.978000+00:00,10,2,Wednesday,0,0,1,0
SES_001636,USER_1636,2025-12-30T02:42:27.732Z,Facebook,Mobile,Australia,N/A,1,0,0,0,0,1,215.0,0.0,0.0,2025-12-30 02:42:27.732000+00:00,2,1,Tuesday,0,0,0,0
SES_001637,USER_1637,2025-12-14T13:11:30.310Z,Email,Desktop,Canada,Uncategorized,1,1,1,1,1,7,1227.0,325.47,143.43,2025-12-14 13:11:30.310000+00:00,13,6,Sunday,1,0,0,0
SES_001638,USER_1867,2025-12-15T19:47:22.918Z,Referral,Desktop,USA,Books,1,1,1,1,1,11,1612.0,76.85,200.65,2025-12-15 19:47:22.918000+00:00,19,0,Monday,0,0,0,0
SES_001639,USER_1443,2025-12-31T20:46:27.556Z,Facebook,Desktop,France,N/A,1,0,0,0,0,2,849.0,0.0,0.0,2025-12-31 20:46:27.556000+00:00,20,2,Wednesday,0,0,0,0
SES_001640,USER_1626,2025-12-28T12:07:34.654Z,Facebook,Unknown,India,Home & Garden,1,1,1,0,0,15,517.0,307.55,0.0,2025-12-28 12:07:34.654000+00:00,12,6,Sunday,1,0,1,0
SES_001641,USER_1641,2025-12-23T13:16:11.460Z,Facebook,Unknown,USA,Uncategorized,1,1,1,1,1,8,1722.0,33.35,154.17,2025-12-23 13:16:11.460000+00:00,13,1,Tuesday,0,0,0,0
SES_001642,USER_773,2025-12-05T18:12:28.600Z,Facebook,Mobile,Germany,Fashion,1,1,1,0,0,13,1571.0,528.52,0.0,2025-12-05 18:12:28.600000+00:00,18,4,Friday,0,0,1,0
SES_001643,USER_136,2025-12-07T18:37:16.790Z,Direct,Mobile,India,Toys,1,1,0,0,0,4,418.0,0.0,0.0,2025-12-07 18:37:16.790000+00:00,18,6,Sunday,1,0,0,0
SES_001644,USER_1644,2025-12-29T16:51:01.907Z,Direct,Desktop,USA,Uncategorized,1,1,0,0,0,7,911.0,0.0,0.0,2025-12-29 16:51:01.907000+00:00,16,0,Monday,0,0,0,0
SES_001645,USER_1645,2025-12-01T23:19:59.350Z,Organic Search,Mobile,USA,N/A,1,0,0,0,0,3,376.0,0.0,0.0,2025-12-01 23:19:59.350000+00:00,23,0,Monday,0,0,0,0
SES_001646,USER_45,2025-12-15T06:36:30.424Z,Referral,Desktop,USA,N/A,1,0,0,0,0,3,392.0,0.0,0.0,2025-12-15 06:36:30.424000+00:00,6,0,Monday,0,0,0,0
SES_001647,USER_1647,2025-12-04T21:09:34.669Z,Email,Tablet,Germany,Books,1,1,0,0,0,9,188.0,0.0,0.0,2025-12-04 21:09:34.669000+00:00,21,3,Thursday,0,0,0,0
SES_001648,USER_1648,2025-12-05T14:42:03.403Z,Facebook,Unknown,UK,N/A,1,0,0,0,0,3,831.0,0.0,0.0,2025-12-05 14:42:03.403000+00:00,14,4,Friday,0,0,0,0
SES_001649,USER_1649,2025-12-29T09:50:30.922Z,Referral,Mobile,USA,Toys,1,1,0,0,0,1,675.0,0.0,0.0,2025-12-29 09:50:30.922000+00:00,9,0,Monday,0,0,0,0
SES_001650,USER_1650,2025-12-17T00:01:27.404Z,Facebook,Desktop,UK,N/A,1,0,0,0,0,3,514.0,0.0,0.0,2025-12-17 00:01:27.404000+00:00,0,2,Wednesday,0,0,0,0
SES_001651,USER_1651,2025-12-23T05:31:17.700Z,Direct,Mobile,Germany,Books,1,1,0,0,0,7,1166.0,0.0,0.0,2025-12-23 05:31:17.700000+00:00,5,1,Tuesday,0,0,0,0
SES_001652,USER_1652,2025-12-25T10:23:21.287Z,Email,Unknown,Australia,Fashion,1,1,0,0,0,8,1542.0,0.0,0.0,2025-12-25 10:23:21.287000+00:00,10,3,Thursday,0,0,0,0
SES_001653,USER_1653,2025-12-06T16:04:05.406Z,Referral,Mobile,UK,N/A,1,0,0,0,0,1,582.0,0.0,0.0,2025-12-06 16:04:05.406000+00:00,16,5,Saturday,1,0,0,0
SES_001654,USER_1654,2025-12-21T17:07:10.332Z,Referral,Mobile,USA,Toys,1,1,0,0,0,6,331.0,0.0,0.0,2025-12-21 17:07:10.332000+00:00,17,6,Sunday,1,0,0,0
SES_001655,USER_1655,2025-12-14T07:33:29.139Z,Instagram,Desktop,USA,Beauty,1,1,0,0,0,1,845.0,0.0,0.0,2025-12-14 07:33:29.139000+00:00,7,6,Sunday,1,0,0,0
SES_001656,USER_1656,2025-12-23T11:32:08.893Z,Facebook,Mobile,Germany,Books,1,1,1,0,0,15,118.0,358.77,0.0,2025-12-23 11:32:08.893000+00:00,11,1,Tuesday,0,0,1,0
SES_001657,USER_1657,2024-12-16T12:00:00.000Z,Organic Search,Desktop,UK,Fashion,1,1,0,0,0,2,1664.0,0.0,0.0,2024-12-16 12:00:00+00:00,12,0,Monday,0,0,0,0
SES_001658,USER_1030,2025-12-02T15:03:25.622Z,Facebook,Mobile,Canada,Electronics,1,1,0,0,0,12,1052.0,0.0,0.0,2025-12-02 15:03:25.622000+00:00,15,1,Tuesday,0,0,0,0
SES_001659,USER_1659,2025-12-29T09:09:13.830Z,Direct,Mobile,India,N/A,1,0,0,0,0,3,132.0,0.0,0.0,2025-12-29 09:09:13.830000+00:00,9,0,Monday,0,0,0,0
SES_001660,USER_1660,2025-12-08T12:59:04.312Z,Instagram,Mobile,India,Books,1,1,0,0,0,2,1332.0,0.0,0.0,2025-12-08 12:59:04.312000+00:00,12,0,Monday,0,0,0,0
SES_001661,USER_1661,2025-12-20T14:57:44.321Z,Email,Desktop,France,N/A,1,0,0,0,0,1,490.0,0.0,0.0,2025-12-20 14:57:44.321000+00:00,14,5,Saturday,1,0,0,0
SES_001662,USER_1662,2025-12-19T04:05:37.205Z,Email,Desktop,Germany,Sports,1,1,1,0,0,15,975.0,323.79,0.0,2025-12-19 04:05:37.205000+00:00,4,4,Friday,0,0,1,0
SES_001663,USER_1663,2025-12-26T07:37:57.642Z,Facebook,Tablet,USA,Sports,1,1,0,0,0,3,895.0,0.0,0.0,2025-12-26 07:37:57.642000+00:00,7,4,Friday,0,0,0,0
SES_001664,USER_1664,2025-12-06T05:43:31.842Z,Email,Desktop,UK,Toys,1,1,1,1,1,6,1524.0,254.6,0.0,2025-12-06 05:43:31.842000+00:00,5,5,Saturday,1,0,0,0
SES_001665,USER_1665,2025-12-24T19:32:12.216Z,Email,Tablet,USA,Toys,1,1,0,0,0,6,80.0,0.0,0.0,2025-12-24 19:32:12.216000+00:00,19,2,Wednesday,0,0,0,0
SES_001666,USER_1666,2025-12-05T01:26:54.121Z,Facebook,Desktop,Australia,N/A,1,0,0,0,0,2,998.0,0.0,0.0,2025-12-05 01:26:54.121000+00:00,1,4,Friday,0,0,0,0
SES_001667,USER_930,2025-12-25T19:01:31.378Z,Organic Search,Mobile,USA,N/A,1,0,0,0,0,2,659.0,0.0,0.0,2025-12-25 19:01:31.378000+00:00,19,3,Thursday,0,0,0,0
SES_001668,USER_1098,2025-12-18T02:55:27.968Z,Direct,Mobile,India,Home & Garden,1,1,1,0,0,3,962.0,434.23,0.0,2025-12-18 02:55:27.968000+00:00,2,3,Thursday,0,0,1,0
SES_001669,USER_1669,2025-12-26T13:45:15.786Z,Referral,Desktop,France,N/A,1,0,0,0,0,1,1282.0,0.0,0.0,2025-12-26 13:45:15.786000+00:00,13,4,Friday,0,0,0,0
SES_001670,USER_823,2025-12-02T12:08:31.666Z,Organic Search,Mobile,UK,N/A,1,0,0,0,0,3,1401.0,0.0,0.0,2025-12-02 12:08:31.666000+00:00,12,1,Tuesday,0,0,0,0
SES_001671,USER_1631,2025-12-04T01:30:53.960Z,Facebook,Desktop,Australia,N/A,1,0,0,0,0,2,464.0,0.0,0.0,2025-12-04 01:30:53.960000+00:00,1,3,Thursday,0,0,0,0
SES_001672,USER_1672,2024-12-16T12:00:00.000Z,Instagram,Mobile,India,N/A,1,0,0,0,0,2,330.0,0.0,0.0,2024-12-16 12:00:00+00:00,12,0,Monday,0,0,0,0
SES_001673,USER_1673,2025-12-17T10:34:16.623Z,Direct,Unknown,USA,N/A,1,0,0,0,0,2,1343.0,0.0,0.0,2025-12-17 10:34:16.623000+00:00,10,2,Wednesday,0,0,0,0
SES_001674,USER_1321,2025-12-14T02:47:39.493Z,Facebook,Mobile,USA,N/A,1,0,0,0,0,3,1753.0,0.0,0.0,2025-12-14 02:47:39.493000+00:00,2,6,Sunday,1,0,0,0
SES_001675,USER_1675,2025-12-18T14:40:54.586Z,Referral,Mobile,Canada,Fashion,1,1,1,1,1,9,247.0,330.47,148.83,2025-12-18 14:40:54.586000+00:00,14,3,Thursday,0,0,0,0
SES_001676,USER_1417,2025-12-25T12:46:53.864Z,Organic Search,Tablet,Unknown,Home & Garden,1,1,0,0,0,10,1644.0,0.0,0.0,2025-12-25 12:46:53.864000+00:00,12,3,Thursday,0,0,0,0
SES_001677,USER_1558,2025-12-16T18:51:18.366Z,Email,Mobile,Germany,N/A,1,0,0,0,0,3,951.0,0.0,0.0,2025-12-16 18:51:18.366000+00:00,18,1,Tuesday,0,0,0,0
SES_001678,USER_1678,2025-12-19T14:48:37.058Z,Referral,Mobile,India,Uncategorized,1,1,0,0,0,12,755.0,0.0,0.0,2025-12-19 14:48:37.058000+00:00,14,4,Friday,0,0,0,0
SES_001679,USER_1679,2025-12-02T03:50:23.984Z,Referral,Tablet,India,N/A,1,0,0,0,0,3,1001.0,0.0,0.0,2025-12-02 03:50:23.984000+00:00,3,1,Tuesday,0,0,0,0
SES_001680,USER_1680,2025-12-24T22:37:30.730Z,Facebook,Mobile,Germany,Books,1,1,1,0,0,12,1188.0,56.51,0.0,2025-12-24 22:37:30.730000+00:00,22,2,Wednesday,0,0,1,0
SES_001681,USER_1681,2025-12-15T07:11:23.585Z,Instagram,Desktop,Canada,N/A,1,0,0,0,0,2,1148.0,0.0,0.0,2025-12-15 07:11:23.585000+00:00,7,0,Monday,0,0,0,0
SES_001682,USER_1682,2025-12-10T10:12:33.255Z,Email,Desktop,India,N/A,1,0,0,0,0,1,693.0,0.0,0.0,2025-12-10 10:12:33.255000+00:00,10,2,Wednesday,0,0,0,0
SES_001683,USER_2000,2025-12-10T04:57:32.991Z,Email,Unknown,USA,Sports,1,1,0,0,0,13,1498.0,0.0,0.0,2025-12-10 04:57:32.991000+00:00,4,2,Wednesday,0,0,0,0
SES_001684,USER_1010,2025-12-06T20:30:10.428Z,Google,Tablet,USA,Books,1,1,1,0,0,5,1784.0,131.06,0.0,2025-12-06 20:30:10.428000+00:00,20,5,Saturday,1,0,1,0
SES_001685,USER_1685,2025-12-10T17:03:16.852Z,Instagram,Tablet,Unknown,Books,1,1,0,0,0,15,209.0,0.0,0.0,2025-12-10 17:03:16.852000+00:00,17,2,Wednesday,0,0,0,0
SES_001686,USER_763,2025-12-09T18:31:15.380Z,Email,Desktop,Germany,Electronics,1,1,1,1,0,14,1233.0,369.44,0.0,2025-12-09 18:31:15.380000+00:00,18,1,Tuesday,0,0,1,1
SES_001687,USER_1687,2025-12-15T06:05:06.786Z,Email,Unknown,USA,Fashion,1,1,1,0,0,9,1752.0,349.21,0.0,2025-12-15 06:05:06.786000+00:00,6,0,Monday,0,0,1,0
SES_001688,USER_1688,2025-12-09T22:56:51.200Z,Instagram,Desktop,Australia,N/A,1,0,0,0,0,3,983.0,0.0,0.0,2025-12-09 22:56:51.200000+00:00,22,1,Tuesday,0,0,0,0
